,Unnamed: 0,seller_id,seller_nickname,category_id,category,item_id,item_name,currency,price
1159,1159,32608476,LAGOS DIGITAL,MLB1648,Informática,MLB3551695211,Teclado Para Lenovo 320-15ikb 320-15isk 320-15iap Br Com Ç Cor Cinza,BRL,49.89
1160,1160,674650794,GARRA IMPORTACAO,MLB1648,Informática,MLB3852534482,Roteador Mercusys Mr30g Ac1200 Gigabit Wireless Dual Band Preto 110v/220v,BRL,127.0
1161,1161,743518733,2ELETRO INFO,MLB1648,Informática,MLB3817362533,"Notebook Samsung Galaxy Book4, Windows 11 Home, Intel® Core I5, 8gb, 256gb Ssd, 15.6'' Full Hd Led, 1.55 Kg - Grafite",BRL,3099.0
1162,1162,780702949,GREYCOM LTDA,MLB1648,Informática,MLB3381611163,Kit Teclado E Mouse Sem Fio 2.4ghz Multimidia Usb Multilaser Cor Do Mouse Preto Cor Do Teclado Preto,BRL,87.4
1163,1163,284826297,NET ELETRICA,MLB1648,Informática,MLB4047095924,Suporte Carrinho Para Cpu E No-break Preto Com Rodinhas,BRL,27.23
1164,1164,156155774,WB OFICIAL,MLB1648,Informática,MLB4388980580,Caneta Pencil Wb Compatível C/ iPad Com Palm Rejection 1.0mm,BRL,209.0
1165,1165,211037446,ACERAGPOFICIAL,MLB1648,Informática,MLB4844389174,"Notebook Gamer Acer Nitro V Intel Core I5 - 13420h, 8gb Ram, 512gb Ssd, Nvidia Rtx4050, Windows 11 Home, Tela 15,6  Full Hd - Anv15-51-54dl",BRL,6499.0
1166,1166,30935156,GMA SOLUCOES,MLB1648,Informática,MLB5085017282,Adaptador Wi-fi 2.4/5ghz 600mbps 5g Internet Wireless Fibra,BRL,38.99
1167,1167,134073130,MFL ACESSORIOS,MLB1648,Informática,MLB3777685499,Cabo De Rede Cat6 20 Metros Ethernet Lan Giga 10/1000,BRL,38.07
1168,1168,663212996,ESHOP_SP,MLB1648,Informática,MLB4850742792,"Cartucho Hp 664 Preto(f6v29ab) Para Deskjet 4535, 4675, 1115, 2135, 3775",BRL,66.0
1169,1169,564615359,V.I.K_,MLB1648,Informática,MLB3445856655,"Notebook Lenovo Ideapad Intel Celeron - N4020, 4gb Ram, 128ssd, Windows 11 Home C/office, Tela Led 15,6 , Cor Cinza - 82vx0001br",BRL,1799.1
1170,1170,780702949,GREYCOM LTDA,MLB1648,Informática,MLB4241390938,5 Rolos Etiqueta 10x15 100x150 Térmica Zebra Autopel 180 Etiquetas,BRL,70.28
1171,1171,1168726042,MEGAMAMUTE FULLMG,MLB1648,Informática,MLB3653722215,Impressora Multifuncional Hp Multifuncional Smart Tank 584 127/220v,BRL,785.65
1172,1172,359656581,HIGHENDSH0P,MLB1648,Informática,MLB3686643987,Mouse Sem Fio Wireless Recarregável Led Rgb 2.4ghz Cor Preto,BRL,12.48
1173,1173,230474128,LENOVO BR,MLB1648,Informática,MLB4626010144,Notebook Ideapad 1 R5 8gb 512gb W11 15.6 82x5000gbr,BRL,2609.1
1174,1174,1888722792,PIVOTEC,MLB1648,Informática,MLB3849180975,Hd Ssd240gb Adata 3 2.5 Su650 Asu650ss-240gt-r 240gb Preto,BRL,149.9
1175,1175,817161135,LOCOMOTIVA.AS,MLB1648,Informática,MLB3592714187,iPad  Apple  10th Generation 2022 A2696 10.9  64gb Prata,BRL,2644.0
1176,1176,166861011,AGF EXPRESS,MLB1648,Informática,MLB3822969717,"Pasta Térmica Implastec Ts Cold 4g, Espátula + Sachê Cleaner",BRL,38.0
1177,1177,480263032,MERCADOLIVRE ELETRONICOS,MLB1648,Informática,MLB4830712680,Notebook Dell Inspiron I15-i120k-a35p I5 16gb 1tb 15.6 W11,BRL,4007.72
1178,1178,1714963152,LOJA_DO_FERREIRA,MLB1648,Informática,MLB5088711340,Adaptador Rede Usb 3.0 Gigabit Rj45 Ethernet 10/100/1000,BRL,33.22
1179,1179,629463344,E-FM STORE,MLB1648,Informática,MLB3765908093,Suporte Ergonômico Articulado De Mesa Com Pistão A Gás Para Monitor/tv/televisão De 17  A 35'' - ELG F80n,BRL,193.0
1180,1180,216166617,TEMPINTER,MLB1648,Informática,MLB5077380902,Notebook Positivo Vision C15 Lumina Bar Celeron 4gb 128gb Emmc Tela 15 Hd Antirreflexo Windows 11 Tecla Link Cinza,BRL,1328.0
1181,1181,780702949,GREYCOM LTDA,MLB1648,Informática,MLB3792324090,Mouse Sem Fio Slim Box Conexão Usb 1200dpi 3 Botões Box Preto Mo307,BRL,24.7
1182,1182,1029802008,PUTPUT.COMÉRCIO,MLB1648,Informática,MLB4096331416,Adaptador De Vídeo E Audio Hdmi Macho P/ Vga Femea Conversor,BRL,15.9
1183,1183,1561008613,DEDEPRIMESTORE,MLB1648,Informática,MLB5018917344,"Cabo De Força Tripolar Cabosata Wi223 Preto 3x 0,75mm Plug 10 Amperes 1,50 Metros ",BRL,19.99
1184,1184,791755789,TOPSWAPPING,MLB1648,Informática,MLB3755294663,"Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 16gb Ram 512gb Ssd Linux Keepos Tela 15,60 Fhd Quiet Blue - Nj931",BRL,3199.0
1185,1185,273607120,VISIONIMPRESSOS,MLB218519,Ingressos,MLB1114107707,1000 Ingresso Segurança Papel Moeda Sem Impressão,BRL,120.0
1186,1186,16449819,KAMBE EMBALAGENS,MLB218519,Ingressos,MLB1310741104,Papel Manteiga 25x35 Pacote C/ 1.600 Folhas  ,BRL,190.0
1187,1187,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB944114240,Papel Manteiga 25x35 C/1600 Folhas Artesanato Lanche Porção,BRL,239.99
1188,1188,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1030948809,Caixa Térmica D Isopor Capacidade 165 Litros C/dreno Isoterm,BRL,299.0
1189,1189,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB1076259991,800 Folha Papel Manteiga Forrar Caixa Pizza N.35 Octogonal,BRL,214.99
1190,1190,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB1077096006,10.000 Saquinhos 6x23 Saco Plástico Talher Geladão Sacolé,BRL,175.99
1191,1191,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1044540635,Lona De Proteção Transparente 4x50 Metros Media - 1 Rolo,BRL,438.9
1192,1192,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1031202677,"Copo 10ml Acrilico C/1000 Doce Ou Ceia, Degustação",BRL,339.8
1193,1193,81933182,MBEMBALAGENS ATACADO,MLB218519,Ingressos,MLB3397310135,Colher De Sobremesa  Doces Bolo Descartável 100 Unidades,BRL,19.9
1194,1194,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB1076263446,400 Fls Papel Manteiga 40cm Octogonal Forrar Caixa De Pizza ,BRL,184.95
1195,1195,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB1213709516,400 Papel Manteiga N.20 Hexagonal Pizza Brotinho Empada,BRL,44.99
1196,1196,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB838013665,800 Folhas Papel Manteiga 20x20 Cristal Granapel Glasspel,BRL,78.99
1197,1197,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1165856683,Marmita Fitness Freezer/ Micro Galvanotek G331 Preta C/100,BRL,365.0
1198,1198,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1304274713,"Copo 10ml Acrilico C/200 Doce Ou Ceia, Degustação",BRL,64.2
1199,1199,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB1076266765,400 Folha Papel Manteiga N.25 Formato Caixa De Pizza 25cm,BRL,69.9
1200,1200,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1068279413,Caixa 5.000 Papel Toalha Interfolha Branco Luxo Promoção,BRL,173.9
1201,1201,79453749,PONFER-RIO,MLB218519,Ingressos,MLB977186994,20 Reguladores  Passador 20 Argolas Metal Alças Tiara #,BRL,18.33
1202,1202,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB753423978,2400 Papel Acoplado 30x37 Colorido - Embalar Frios E Lanches,BRL,229.99
1203,1203,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB884882618,Saco Terno Descartável C/ 100 Unid,BRL,117.2
1204,1204,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1073164478,Açucar União Sache (5g X 800un),BRL,64.8
1205,1205,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB884886751,Saco Vestido Descartável C/ 100 Unid,BRL,126.0
1206,1206,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1094866843,1250uni Espetos Palitos Finger Food Petisco Bambu Laço 9cm,BRL,299.8
1207,1207,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB914197569,Papel Manteiga 35x50 C/800 Embalar Lanche Fast Truck Food,BRL,224.99
1208,1208,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB782141206,Papel Manteiga 35x50 C/ 400 Folhas Embalagem Fast Food,BRL,139.99
1209,1209,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1281711808,Espeto Lanche E Degustação Golf 9cm Bambu C/ 250 Unid,BRL,30.65
1210,1210,230263288,CELOFILMEFILMES,MLB218519,Ingressos,MLB1154696163,1.000unid Embalagem P/ Bem Casado Celofane Incolor 15x15 Cm,BRL,80.0
1211,1211,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB913611479,Papel Manteiga 35x50 C/800 Folhas Gramatura 35g Cristal,BRL,209.95
1212,1212,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1086153706,5000 Folhas Toalha Interfolha Papel Branco Luxo Fardo,BRL,172.8
1213,1213,81933182,MBEMBALAGENS ATACADO,MLB218519,Ingressos,MLB1832565744,Caixa 5.000 Papel Toalha Interfolha Branco Luxo Promoção,BRL,145.9
1214,1214,534607838,DISTRIBUIDORA MBEMBALAGENS,MLB218519,Ingressos,MLB1463829032,"Copo 10ml Acrilico C/200 Doce Ou Ceia, Degustação",BRL,64.2
1215,1215,534607838,DISTRIBUIDORA MBEMBALAGENS,MLB218519,Ingressos,MLB1463791187,"Espeto Golf 18cm Bambu C/ 500 Unid Hamburgueria, Palito",BRL,76.8
1216,1216,189359479,ANNE REPRESENTAÇÕES,MLB218519,Ingressos,MLB883472871,Central Aquecedor Strong,BRL,362.0
1217,1217,200289318,SILMARAMOTANOVAES,MLB218519,Ingressos,MLB1607141832,500 Sacolas Plástica Biodegradável 48x55 Cinza Ou Verde,BRL,64.85
1218,1218,81933182,MBEMBALAGENS ATACADO,MLB218519,Ingressos,MLB3397388989,Colher De Sobremesa  Doces Bolo Descartável 300 Unidades,BRL,44.8
1219,1219,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB1086421196,100 Envelopes De Segurança 60x70 Sacos Plástico Aba Adesiva,BRL,129.99
1220,1220,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1361014434,Copo Acrílico 200ml Cristal Reforçado - 50 Unidades,BRL,48.9
1221,1221,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1033727890,Taça De Champagne Em Acrilico Descartavel 150ml 150 Unidades,BRL,314.5
1222,1222,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1139876342,"Lona Pvc Incolor Transparente 0,10mm Forra Protege 10mx1,40m",BRL,169.9
1223,1223,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1097324775,Copo Isopor Descartável Termico 180ml Caixa C/1.000 Dart,BRL,359.8
1224,1224,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1135953287,Copo Acrílico 200ml Cristal Reforçado - 100 Unidades,BRL,68.9
1225,1225,51869795,EPAPEL.COM.BR,MLB218519,Ingressos,MLB819156677,Papel Manteiga 20x20 C/400 Folhas Cristal Granapel Glasspel,BRL,49.99
1226,1226,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1142605993,100un Marmitinha 220ml Alumínio Tampa Plástica Embalagem D12,BRL,126.9
1227,1227,79453749,PONFER-RIO,MLB218519,Ingressos,MLB977190495,50 Reguladores  Passador 50 Argolas Em Metal ,BRL,41.68
1228,1228,235568999,WEPAPELPAPEIS,MLB218519,Ingressos,MLB983248961,Papel  Manteiga  30x30 C/3.000 Folhas Granapel Glasspel,BRL,410.0
1229,1229,157047897,MAURO PIERIM,MLB218519,Ingressos,MLB919337111,Reparo Prensa Hidraulica Marcon 10 Toneladas,BRL,125.0
1230,1230,235568999,WEPAPELPAPEIS,MLB218519,Ingressos,MLB854644043,Papel Manteiga  -  35x40  C/ 1000 Folhas,BRL,189.0
1231,1231,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1183330844,Caixa De Isopor Grande 165 Lts Isoterm C/ Dreno,BRL,269.0
1232,1232,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1287354091,Marmita Pote 400ml Caldo Sopa Freezer Microondas G308 50uni,BRL,78.9
1233,1233,95174741,MBEMBALAGENS DESCARTÁVEIS,MLB218519,Ingressos,MLB1028968851,2 Caixa Térmica D Isopor Capacidade 120 Litros C/dreno,BRL,435.0
1234,1234,79453749,PONFER-RIO,MLB218519,Ingressos,MLB977170961,20 Reguladores  Passador 20 Argolas Plastico Alças Tiara #,BRL,14.7
1235,1235,130090710,LOI BRASIL,MLB1182,Instrumentos Musicais,MLB3409862069,Violão Clássico Queen's Conthey D13751 Para Destros Preta Verniz,BRL,244.15
1236,1236,650194058,HBINSTRUMENTOS,MLB1182,Instrumentos Musicais,MLB3621210059,Encordoamento Giannini Cobra 010 P/ Violão Aço,BRL,31.62
1237,1237,717620194,LIQUIDAMEGASTORE,MLB1182,Instrumentos Musicais,MLB4127999500,Capotraste Violao Aço Nylon Guitarra Cavaco Ukulele Baixo,BRL,18.94
1238,1238,130090710,LOI BRASIL,MLB1182,Instrumentos Musicais,MLB3409849725,Violão Clássico Queen's Acústico Conthey D13751 Para Destros Natural Verniz,BRL,244.15
1239,1239,15698658,ROGERBOARDER,MLB1182,Instrumentos Musicais,MLB3476540345,"Kit Com 10 Palhetas Fender 0,71mm Para Violão E Guitarra",BRL,29.45
1240,1240,3293472,RIVAN INSTRUMENTOS,MLB1182,Instrumentos Musicais,MLB4337521280,Suporte Estante De Partitura Musical Maestro Dobrável Bolsa Mxt Msp-001 Preto,BRL,43.64
1241,1241,753050398,TOCAR MUSIC,MLB1182,Instrumentos Musicais,MLB3365549499,Violão Clássico Giannini Start N-14 Para Destros Preta Sabina Sólida Verniz Brilhante,BRL,365.0
1242,1242,49259420,DISTRIBUIDORA.FC,MLB1182,Instrumentos Musicais,MLB3687856163,Suporte Viola Guitarra Violão Baixo Ask G3s Chão Com Trava Cor Preto,BRL,58.89
1243,1243,92097945,CLAVES ENOTAS,MLB1182,Instrumentos Musicais,MLB3872809190,Violão Eletroacústica Strinberg Sd201hcr Para Destros Mahogany Satin Louro Indiano Fosco,BRL,1260.0
1244,1244,150745636,RASPTECH,MLB1182,Instrumentos Musicais,MLB4662950494,Pandeiro Profissional 10 Pele Leitosa Diamante Corpo Abs Cor Preto,BRL,63.99
1245,1245,194404315,VKSTORE ATACAEVAREJO,MLB1182,Instrumentos Musicais,MLB4402328402,"Sistema Transmissor E Receptor Sem Fio Para Guitarra, Violão",BRL,108.0
1246,1246,1347290120,COMERCIALCOMERCIAL202304061728,MLB1182,Instrumentos Musicais,MLB3715496771,M-vave Fonte De Alimentação Para Pedal De Efeito De Guitar,BRL,143.0
1247,1247,246876388,LINHA_EVOLUX,MLB1182,Instrumentos Musicais,MLB4582119824,Guitarra Elétrica Queen's D137561 Stratocaster De  Hardwood Preta E Branca Com Diapasão De Bordo-açucareiro,BRL,645.93
1248,1248,1648169183,PACIFICOCOM,MLB1182,Instrumentos Musicais,MLB4960103482,Kit Violão Cutaway Tivoli Viotivcut38 Afinador Capa Palheta Cordas Extra Cor Natural Orientação Da Mão Destro,BRL,288.15
1249,1249,233632476,MUSICALCENTERPG,MLB1182,Instrumentos Musicais,MLB4102533250,Kit 3 Encordoamentos 0.09 Para Guitarra Aço Extra Light Sg,BRL,61.75
1250,1250,670951102,RADICALSOM.COM.BR,MLB1182,Instrumentos Musicais,MLB4107153904,Processador De Áudio Digital Equalizador Stetsom Stx 2448 12v,BRL,298.11
1251,1251,181336894,ARMAZEMDASESPUMAS,MLB1182,Instrumentos Musicais,MLB4142915550,Kit 10 Espumas De Isolamento Acústico Para Reduzir Ruídos,BRL,54.37
1252,1252,1403976766,HITEXX MUSIC,MLB1182,Instrumentos Musicais,MLB4241631854,Violão Eletroacústica Giannini Start Nf-14 Ceq Para Destros Preta Bordo Escurecido Verniz Brilhante,BRL,469.0
1253,1253,230996616,L.R SHOP,MLB1182,Instrumentos Musicais,MLB3703133332,Pedestal Para Microfone Girafa Igreja Estudio + Suporte Cor Preto,BRL,112.9
1254,1254,101922037,ACUSTERMISOLANTES,MLB1182,Instrumentos Musicais,MLB3830695843,Kit 20 Espumas Acústicas 50x50x2cm Cinza Grafite,BRL,66.97
1255,1255,815792791,TS DIVERSOS,MLB1182,Instrumentos Musicais,MLB4333763166,Suporte Para Violão Chão Guitarra Baixo Profissional Dobráve Cor Preto,BRL,45.29
1256,1256,1403976766,HITEXX MUSIC,MLB1182,Instrumentos Musicais,MLB4184804150,Violão Clássico Giannini Start N-14 Para Destros Natural Sabina Sólida Verniz Brilhante,BRL,359.1
1257,1257,452362316,LIQUIDA MEGASTORE01,MLB1182,Instrumentos Musicais,MLB3503897245,Flauta Doce Germanica Soprano Dolphin Dp123 - Tipo Yamaha Cor Única,BRL,27.23
1258,1258,296685441,RDMIX COMERCIAL,MLB1182,Instrumentos Musicais,MLB4703298274,Jogo Corda Violino 4/4 Mauro Calixto (c/ 4 Cordas),BRL,45.99
1259,1259,103337025,LOJA NAMPS,MLB1182,Instrumentos Musicais,MLB3605088655,Cabo P10 Mono 5 Metros Textil Lilás Guitarra Violão Teclado,BRL,35.87
1260,1260,246876388,LINHA_EVOLUX,MLB1182,Instrumentos Musicais,MLB2805857450,Guitarra Elétrica Queen's D137561 Stratocaster De  Hardwood Vermelha E Branca Com Diapasão De Bordo-açucareiro,BRL,566.93
1261,1261,753050398,TOCAR MUSIC,MLB1182,Instrumentos Musicais,MLB3640829961,Violão Acústico Giannini Start S-14 Para Destros Natural Verniz Brilhante,BRL,310.0
1262,1262,53212238,LORBEN_OFICIAL,MLB1182,Instrumentos Musicais,MLB3460354119,Pop Filter Studio Anti Puff Para Microfone Condensador,BRL,27.0
1263,1263,353593788,CORA1167689,MLB1182,Instrumentos Musicais,MLB3528483029,Afinador Digital Cromático Clip Violão Viola Guitarra Cavaco,BRL,26.99
1264,1264,703964030,IMPORMUSICA,MLB1182,Instrumentos Musicais,MLB4354238412,Encordoamento Cordas P/ Cavaco São Gonçalo Caixa C/ 12 Jogos,BRL,109.0
1265,1265,1347290120,COMERCIALCOMERCIAL202304061728,MLB1182,Instrumentos Musicais,MLB3454071078,Cuvave Pedal De Efeito Multifuncional Guitarra Elétrica,BRL,269.0
1266,1266,293714574,ARMAZEM DASESPUMAS,MLB1182,Instrumentos Musicais,MLB4454049108,Kit Com 12 Placas Acusticas 50x50x2 - Anti Ruidos Sonoros,BRL,46.24
1267,1267,694785153,MIMI2231343,MLB1182,Instrumentos Musicais,MLB3855853273,Caixa De Som Bluetooth Partybox Ultimate Jbl Preta,BRL,8558.0
1268,1268,84516783,ARMAZEM_DO_MUSICO_INSTRUMENTOS,MLB1182,Instrumentos Musicais,MLB3772838347,Violão Acústico Takamine Gd51ce Para Destros Natural Brilhante,BRL,3800.0
1269,1269,1015212675,ROYAN,MLB1182,Instrumentos Musicais,MLB3703397577,10 Gerbs 15 Segundos Indoor - Efeitos De Palco P/ Shows Dj,BRL,152.0
1270,1270,65186102,BERTOLI SHOP,MLB1182,Instrumentos Musicais,MLB5053398862,Gaita De Boca Golden Cup Afinação Em Dó (c) Harmonica 20 Vozes Diatônica Blues Jazz Com Estojo Estudo ,BRL,44.96
1271,1271,178598506,ARTESOMLOJA,MLB1182,Instrumentos Musicais,MLB3371094372,Violão Acústico Vogga Vca103n Nylon Clássico 38 Natural,BRL,286.0
1272,1272,112806049,TK INSTRUMENTOS.MUSICAIS,MLB1182,Instrumentos Musicais,MLB3955850676,Cabo Mxt Emborrachado P10 X P10 Mono Preto - 5 Metros,BRL,20.99
1273,1273,1331555796,LOJAUSUAL,MLB1182,Instrumentos Musicais,MLB3854930697,Violão Eletroacústica Giannini Start Sf-14 Ceq Para Destros Preta Verniz Brilhante,BRL,497.0
1274,1274,1171939813,CHINASOM ÁUDIO,MLB1182,Instrumentos Musicais,MLB3817651935,Controlador Pioneer Dj Mixer Ddj-rev1 Golden Color Gold,BRL,4300.0
1275,1275,648304687,BUENO SONORIZAÇÃO,MLB1182,Instrumentos Musicais,MLB4172347314,Liverpool Pandeiro Meia Lua Pandeirola Preto Tennesse,BRL,27.55
1276,1276,401436533,HAPPYSHOPPING1688,MLB1182,Instrumentos Musicais,MLB3629351717,Bestweei Bw-35 Suporte Braço Preto 80cm,BRL,43.18
1277,1277,64430539,PIU SHOP,MLB1182,Instrumentos Musicais,MLB3125355742,Violão Eletroacústica Strinberg Forest Fs4d Para Destros Tobacco Madeira Técnica Fosco,BRL,910.0
1278,1278,689458143,LOJA APOLOMUSIC,MLB1182,Instrumentos Musicais,MLB4326778940,Limpador Condicionador De Instrumentos Cordas F65 Dunlop,BRL,78.99
1279,1279,229161739,RISTERMAGAZINE,MLB1182,Instrumentos Musicais,MLB4454513114,Ukulele Soprano + Capa + Afinador + 3 Palhetas Cor Preto,BRL,138.7
1280,1280,173406032,COMERCIODAELÉTRICA,MLB1182,Instrumentos Musicais,MLB4986581174,"100x Terminal Tubular Ilhos 2,5mm Pre Isolado (100pçs)",BRL,14.9
1281,1281,1050905425,DALLU DISTRIBUIDORA,MLB1182,Instrumentos Musicais,MLB2139074957,Violão Clássico Harmonics Gna-111 Para Destros Preta,BRL,284.0
1282,1282,541276136,MID COMERCIAL,MLB1182,Instrumentos Musicais,MLB2003124704,Violão Clássico Yamaha C40mii Para Destros Natural Fosco,BRL,836.0
1283,1283,295514728,TOKA_GRUPO TK,MLB1182,Instrumentos Musicais,MLB3352626193,Cabo Mxt -- P10 / P10 Tecido -- Blindado - 5 Metros,BRL,31.9
1284,1284,15005624,RINGSJOALHERIA,MLB3937,Joias e Relógios,MLB5014068590,Relógio Feminino Dourado Led Mondaine 32060lpmvde1,BRL,279.0
1285,1285,428038971,RBMWEBSHOP,MLB3937,Joias e Relógios,MLB4158599728,Relógio Champion Feminino Dourado Kit Colar Brincos Original Cor Do Fundo Branco3,BRL,243.46
1286,1286,153148215,OMNIVERSO,MLB3937,Joias e Relógios,MLB3859268507,Relógio Casio Mini Feminino Vintage Digital Prata La670wa7df,BRL,215.0
1287,1287,1023667798,EVIDENCEJOIAS18KEACESSORIOS,MLB3937,Joias e Relógios,MLB3455308649,Brinco Argola Masculino 6 Fileiras Zircônia Neymar Évidence Prata925 Cor Prateado,BRL,29.53
1288,1288,179213195,ACS SHOP,MLB3937,Joias e Relógios,MLB4904543936,Relógio De Pulso Tecnet Relógio De Ponteiro Masculino Com Corria De Aço Inoxidável Cor Prateado - Fondo Preto,BRL,56.9
1289,1289,514366900,GOLDEN CLOCK,MLB3937,Joias e Relógios,MLB3695434265,Relógio Masculino A Prova Dágua Top Cor Da Correia Preto Cor Do Bisel Preto Cor Do Fundo Preto,BRL,49.49
1290,1290,336157463,BRASIL_RELOJOARIA,MLB3937,Joias e Relógios,MLB3831932121,Relógio Mormaii Feminino Luau Roxo Mo2036iv/8n,BRL,195.0
1291,1291,1109075514,RBM RELÓGIOS,MLB3937,Joias e Relógios,MLB4601052064,Relógio Feminino Digital Champion Original Ch40142s Cor Da Correia Prata Redondo Cor Do Bisel Prata Cor Do Fundo Led Branco,BRL,235.0
1292,1292,1109075514,RBM RELÓGIOS,MLB3937,Joias e Relógios,MLB3658838901,Relógio Champion Feminino Dourado Rosa + Colar E Brincos Cor Do Fundo Marsala,BRL,252.0
1293,1293,208660550,SHOP_DO_RELOGIO,MLB3937,Joias e Relógios,MLB4577536772,Relógio De Pulso Skmei 1146 Com Corria De Aço Inoxidável Cor Prateado - Fondo Preto,BRL,129.51
1294,1294,1181604408,TENDA MEDIEVAL,MLB3937,Joias e Relógios,MLB3855196519,Duplo Bracelete De Couro Estilo Medieval Com Fecho Ajustável,BRL,142.49
1295,1295,764102483,DETUDO_MAIS_UM_POUCO,MLB3937,Joias e Relógios,MLB4310053804,Relógio Technos Masculino Steel Prata - 2115mxu/0p Correia Preto Fundo Preto,BRL,265.55
1296,1296,1117691252,BESTTECH LOJA,MLB3937,Joias e Relógios,MLB3755395555,Relogio Masculino Sport Militar Shock Tatico Prova D'água Cor Da Correia Azul / Pulseira Preto,BRL,59.87
1297,1297,208660550,SHOP_DO_RELOGIO,MLB3937,Joias e Relógios,MLB3755304954,Relógio Masculino Esportivo Skmei 1426 Digital Original Led Cor Da Correia Preto Cor Do Bisel Preto Cor Do Fundo Preto,BRL,59.94
1298,1298,817922038,QUEBEC,MLB3937,Joias e Relógios,MLB4540489182,Relógio Feminino De Pulso Quebec Qbf1001 Rosé Caixa De Metal Mostrador Preto Pulseira De Couro Preta Ponteiros Branco E Rosé,BRL,59.98
1299,1299,1117691252,BESTTECH LOJA,MLB3937,Joias e Relógios,MLB3792492675,Relogio Masculino Sport Militar Shock Tatico Prova D'água Cor Da Correia Preto / Pulseira Preto,BRL,59.87
1300,1300,1772682308,VAVA20240415131618,MLB3937,Joias e Relógios,MLB3822083191,Relógio Luminoso Clássico Poedagar Com Fundo Azul De Calendário De Aço Inoxidável,BRL,115.2
1301,1301,704413284,AQUAMETAISEJOIASCOMERCIAL,MLB3937,Joias e Relógios,MLB4850488158,Colar Femino Ponto De Luz Prata 925 + Caixinha Presente,BRL,52.96
1302,1302,137255027,RBM WEBSHOP,MLB3937,Joias e Relógios,MLB3210673706,Relógio De Pulso Technos Masculino 2115mys/1v Com Pulseira De Aço Inoxidável - Fundo Verde,BRL,262.2
1303,1303,120899244,DEPAULA STORE,MLB3937,Joias e Relógios,MLB5011551080,Relógio Masculino Esportivo Digital Militar Original Luz Led Cor Da Correia Preto Cor Do Bisel Preto Cor Do Fundo Preto,BRL,55.83
1304,1304,459788469,H2ACESSORIOS,MLB3937,Joias e Relógios,MLB3760470557,Relógio Digital Led Infantil Prova D'água Stitch Cor Da Correia Azul,BRL,17.08
1305,1305,1228546835,MAMS ECOMMERCE,MLB3937,Joias e Relógios,MLB4623772238,Relogio Pulso Idoso Deficiente Visual Fala Hora Cego - Preto,BRL,25.83
1306,1306,304864661,DUBRONKKS,MLB3937,Joias e Relógios,MLB4188283470,Relógio Infantil Digital Personagens Vingadores Luz E Som Cor Da Correia Vermelho - Homem Aranha,BRL,22.27
1307,1307,460844959,DAVINCI WEBSHOP,MLB3937,Joias e Relógios,MLB3411085955,05 Pilhas Baterias 371 Relógio 1.55v Murata Sr920sw Original,BRL,29.5
1308,1308,514366900,GOLDEN CLOCK,MLB3937,Joias e Relógios,MLB3695391529,Relógio De Pulso Digital Skmei 1251 Com Corria De Poliuretano Cor Verde-musgo - Fondo Preto,BRL,82.77
